query_id,query_text,site,tool,rank,url,cosine_score,is_hit,url_match_pattern,normalized_url,page_rank_after_collapse
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,markcrawl,1,https://huggingface.co/docs/transformers/main/en/index,0.6553186215229254,true,transformers,https://huggingface.co/docs/transformers/main/en/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,markcrawl,2,https://huggingface.co/docs/transformers/index,0.6553186215229254,true,transformers,https://huggingface.co/docs/transformers/index,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,markcrawl,3,https://huggingface.co/docs/transformers/v5.8.0/en/index,0.6553186215229254,true,transformers,https://huggingface.co/docs/transformers/v5.8.0/en/index,3
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,markcrawl,4,https://huggingface.co/docs/transformers/v5.8.0/en/philosophy,0.618915553789356,true,transformers,https://huggingface.co/docs/transformers/v5.8.0/en/philosophy,4
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,markcrawl,5,https://huggingface.co/docs/transformers/philosophy,0.618915553789356,true,transformers,https://huggingface.co/docs/transformers/philosophy,5
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,markcrawl,1,https://huggingface.co/docs/transformers/v5.8.0/en/index,0.7568355851841753,true,transformers,https://huggingface.co/docs/transformers/v5.8.0/en/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,markcrawl,2,https://huggingface.co/docs/transformers/index,0.7568355851841753,true,transformers,https://huggingface.co/docs/transformers/index,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,markcrawl,3,https://huggingface.co/docs/transformers/main/en/index,0.7568355851841753,true,transformers,https://huggingface.co/docs/transformers/main/en/index,3
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,markcrawl,4,https://huggingface.co/docs/transformers/v5.8.0/en/model_doc/longformer,0.719187538211025,true,transformers,https://huggingface.co/docs/transformers/v5.8.0/en/model_doc/longformer,4
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,markcrawl,5,https://huggingface.co/docs/transformers/v5.8.0/en/glossary,0.7188936648837035,true,transformers,https://huggingface.co/docs/transformers/v5.8.0/en/glossary,5
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawl4ai-raw,1,https://huggingface.co/docs/transformers/installation,0.7898434065943172,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawl4ai-raw,2,https://huggingface.co/docs/transformers/installation,0.7158885400242597,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawl4ai-raw,3,https://huggingface.co/mistralai/Mistral-Small-4-119B-2603,0.7030957472643319,false,installation,https://huggingface.co/mistralai/mistral-small-4-119b-2603,2
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawl4ai-raw,4,https://huggingface.co/mistralai/Mistral-Small-4-119B-2603,0.695381046653019,false,installation,https://huggingface.co/mistralai/mistral-small-4-119b-2603,2
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawl4ai-raw,5,https://huggingface.co/unsloth/Qwen3.5-9B-GGUF,0.6433958803930381,false,installation,https://huggingface.co/unsloth/qwen3.5-9b-gguf,3
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawl4ai-raw,1,https://huggingface.co/unsloth/Qwen3.5-9B-GGUF,0.6541233889297374,false,installation,https://huggingface.co/unsloth/qwen3.5-9b-gguf,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawl4ai-raw,2,https://huggingface.co/mistralai/Mistral-Small-4-119B-2603,0.6508931227857517,false,installation,https://huggingface.co/mistralai/mistral-small-4-119b-2603,2
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawl4ai-raw,3,https://huggingface.co/google/gemma-4-26B-A4B-it,0.634059411130074,false,installation,https://huggingface.co/google/gemma-4-26b-a4b-it,3
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawl4ai-raw,4,https://huggingface.co/docs/transformers/index,0.6328621909506387,false,installation,https://huggingface.co/docs/transformers/index,4
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawl4ai-raw,5,https://huggingface.co/docs/transformers/installation,0.6327536245225195,true,installation,https://huggingface.co/docs/transformers/installation,5
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawl4ai-raw,1,https://huggingface.co/docs/transformers/index,0.7069135025980536,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawl4ai-raw,2,https://huggingface.co/docs/transformers/index,0.5826919684501558,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawl4ai-raw,3,https://huggingface.co/mistralai/Mistral-Small-4-119B-2603,0.5512071680501772,false,transformers,https://huggingface.co/mistralai/mistral-small-4-119b-2603,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawl4ai-raw,4,https://discuss.huggingface.co/u/ebearden,0.5343503228550617,false,transformers,https://discuss.huggingface.co/u/ebearden,3
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawl4ai-raw,5,https://huggingface.co/google/gemma-4-26B-A4B-it,0.5341458239091891,false,transformers,https://huggingface.co/google/gemma-4-26b-a4b-it,4
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawl4ai-raw,1,https://huggingface.co/docs/transformers/index,0.7387988423895382,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawl4ai-raw,2,https://huggingface.co/docs/transformers/index,0.737713936259734,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawl4ai-raw,3,https://huggingface.co/docs/transformers/index,0.6508429259171791,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawl4ai-raw,4,https://huggingface.co/docs/transformers/installation,0.6446278397236732,true,transformers,https://huggingface.co/docs/transformers/installation,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawl4ai-raw,5,https://huggingface.co/models,0.6387138515634067,false,transformers,https://huggingface.co/models,3
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,scrapy+md,1,https://huggingface.co/learn/llm-course/chapter0/1,0.6990555711954936,false,installation,https://huggingface.co/learn/llm-course/chapter0/1,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,scrapy+md,2,https://huggingface.co/learn/llm-course/chapter0/1,0.678916194355425,false,installation,https://huggingface.co/learn/llm-course/chapter0/1,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,scrapy+md,3,https://huggingface.co/docs/tokenizers/python/latest/_sources/installation/main.rst.txt,0.6408012476890252,true,installation,https://huggingface.co/docs/tokenizers/python/latest/_sources/installation/main.rst.txt,2
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,scrapy+md,4,https://huggingface.co/docs/transformers/llm_tutorial,0.636431131476789,false,installation,https://huggingface.co/docs/transformers/llm_tutorial,3
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,scrapy+md,5,https://huggingface.co/learn/llm-course/th/chapter0/1,0.6292001249162313,false,installation,https://huggingface.co/learn/llm-course/th/chapter0/1,4
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,scrapy+md,1,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/trainer,0.65581590419478,false,installation,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/trainer,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,scrapy+md,2,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/trainer,0.6552870115105938,false,installation,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/trainer,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,scrapy+md,3,https://huggingface.co/learn/llm-course/chapter0/1,0.6459305051802661,false,installation,https://huggingface.co/learn/llm-course/chapter0/1,2
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,scrapy+md,4,https://huggingface.co/docs/transformers/index,0.6219025246272051,false,installation,https://huggingface.co/docs/transformers/index,3
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,scrapy+md,5,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/pipelines,0.619722626729232,false,installation,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/pipelines,4
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,scrapy+md,1,https://huggingface.co/docs/transformers/index,0.6503850894968852,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,scrapy+md,2,https://huggingface.co/docs/transformers/philosophy,0.5994923705263686,true,transformers,https://huggingface.co/docs/transformers/philosophy,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,scrapy+md,3,https://huggingface.co/docs/transformers/index,0.5922316092061845,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,scrapy+md,4,https://huggingface.co/docs/transformers/v5.7.0/en/model_doc/mbart,0.5831367947682803,true,transformers,https://huggingface.co/docs/transformers/v5.7.0/en/model_doc/mbart,3
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,scrapy+md,5,https://huggingface.co/docs/transformers/model_doc/mbart,0.5831367947682803,true,transformers,https://huggingface.co/docs/transformers/model_doc/mbart,4
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,scrapy+md,1,https://huggingface.co/docs/transformers/index,0.7543689581281364,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,scrapy+md,2,https://huggingface.co/docs/transformers/model_doc/bart,0.6905141455085635,true,transformers,https://huggingface.co/docs/transformers/model_doc/bart,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,scrapy+md,3,https://huggingface.co/docs/transformers/trainer,0.6895129303876882,true,transformers,https://huggingface.co/docs/transformers/trainer,3
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,scrapy+md,4,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/trainer,0.6895129303876882,true,transformers,https://huggingface.co/docs/transformers/v5.7.0/en/main_classes/trainer,4
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,scrapy+md,5,https://huggingface.co/docs/transformers/model_doc/mbart,0.6893138714214729,true,transformers,https://huggingface.co/docs/transformers/model_doc/mbart,5
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawlee,1,https://huggingface.co/docs/transformers/installation,0.8437677297173186,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawlee,2,https://huggingface.co/docs/transformers/installation,0.7291248669966948,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawlee,3,https://huggingface.co/docs/transformers/installation,0.647995558653357,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawlee,4,https://huggingface.co/docs/transformers/quicktour,0.6328666479254409,false,installation,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,crawlee,5,https://huggingface.co/docs/transformers/index,0.6147245264173552,false,installation,https://huggingface.co/docs/transformers/index,3
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawlee,1,https://huggingface.co/docs/transformers/installation,0.6792024579144552,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawlee,2,https://huggingface.co/docs/transformers/quicktour,0.644252106685015,false,installation,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawlee,3,https://huggingface.co/docs/transformers/installation,0.6393974926897582,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawlee,4,https://huggingface.co/docs/transformers/index,0.6362572591049783,false,installation,https://huggingface.co/docs/transformers/index,3
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,crawlee,5,https://huggingface.co/docs/transformers/peft,0.6223763369353272,false,installation,https://huggingface.co/docs/transformers/peft,4
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawlee,1,https://huggingface.co/docs/transformers/index,0.7011670452735878,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawlee,2,https://huggingface.co/docs/transformers/quicktour,0.5818644998213401,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawlee,3,https://huggingface.co/docs/transformers/index,0.5810076202365603,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawlee,4,https://huggingface.co/docs/transformers/quicktour,0.5595433493708043,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,crawlee,5,https://huggingface.co/docs/transformers/index,0.543101391802234,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawlee,1,https://huggingface.co/docs/transformers/index,0.7582775406292627,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawlee,2,https://huggingface.co/docs/transformers/index,0.7384096289274803,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawlee,3,https://huggingface.co/docs/transformers/quicktour,0.7164499204398384,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawlee,4,https://huggingface.co/docs/transformers/quicktour,0.6747242566434791,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,crawlee,5,https://huggingface.co/docs/transformers/quicktour,0.669513869511529,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,playwright,1,https://huggingface.co/docs/transformers/installation,0.8437677297173186,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,playwright,2,https://huggingface.co/docs/transformers/installation,0.7291248669966948,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,playwright,3,https://huggingface.co/docs/transformers/quicktour,0.6565250484534585,false,installation,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,playwright,4,https://huggingface.co/docs/transformers/installation,0.6462398795122616,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:0,What is the command to install Transformers using uv?,huggingface-transformers,playwright,5,https://huggingface.co/models?library=transformers&sort=trending,0.6308839106001876,false,installation,https://huggingface.co/models?library=transformers&sort=trending,3
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,playwright,1,https://huggingface.co/docs/transformers/installation,0.6789521223833058,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,playwright,2,https://huggingface.co/docs/transformers/quicktour,0.6402030759499954,false,installation,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,playwright,3,https://huggingface.co/docs/transformers/installation,0.6393974926897582,true,installation,https://huggingface.co/docs/transformers/installation,1
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,playwright,4,https://huggingface.co/docs/transformers/quicktour,0.6385640006175554,false,installation,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:1,How can I set up Transformers for offline usage?,huggingface-transformers,playwright,5,https://huggingface.co/docs/transformers/index,0.6219025246272051,false,installation,https://huggingface.co/docs/transformers/index,3
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,playwright,1,https://huggingface.co/docs/transformers/index,0.6503850894968852,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,playwright,2,https://huggingface.co/docs/transformers/quicktour,0.5717140889391621,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,playwright,3,https://huggingface.co/docs/transformers/quicktour,0.5646463620784626,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,playwright,4,https://huggingface.co/models?library=transformers&sort=trending,0.5551687911744975,true,transformers,https://huggingface.co/models?library=transformers&sort=trending,3
huggingface-transformers:2,What are the main design principles of Transformers?,huggingface-transformers,playwright,5,https://huggingface.co/docs/transformers/index,0.5432314805746996,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,playwright,1,https://huggingface.co/docs/transformers/index,0.7543689581281364,true,transformers,https://huggingface.co/docs/transformers/index,1
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,playwright,2,https://huggingface.co/docs/transformers/quicktour,0.701764671458529,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,playwright,3,https://huggingface.co/docs/transformers/quicktour,0.7014867922751971,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,playwright,4,https://huggingface.co/docs/transformers/quicktour,0.669513869511529,true,transformers,https://huggingface.co/docs/transformers/quicktour,2
huggingface-transformers:3,What features does Transformers provide for inference or training?,huggingface-transformers,playwright,5,https://huggingface.co/docs,0.6602706444063374,false,transformers,https://huggingface.co/docs,3
ikea:0,What is the price of the NÄSINGE extendable table?,ikea,markcrawl,1,https://www.ikea.com/us/en/customer-service/product-support/recalls/ikea-recalls-glivarp-extendable-dining-table-due-to-laceration-hazard-pube0e1f961/,0.6812876720021969,false,furniture-fu001,https://www.ikea.com/us/en/customer-service/product-support/recalls/ikea-recalls-glivarp-extendable-dining-table-due-to-laceration-hazard-pube0e1f961/,1
ikea:0,What is the price of the NÄSINGE extendable table?,ikea,markcrawl,2,https://www.ikea.com/us/en/cat/outdoor-patio-furniture-od003/,0.6526524056673252,false,furniture-fu001,https://www.ikea.com/us/en/cat/outdoor-patio-furniture-od003/,2
ikea:0,What is the price of the NÄSINGE extendable table?,ikea,markcrawl,3,https://www.ikea.com/us/en/cat/sundsoe-series-700601/,0.625259634224339,false,furniture-fu001,https://www.ikea.com/us/en/cat/sundsoe-series-700601/,3
ikea:0,What is the price of the NÄSINGE extendable table?,ikea,markcrawl,4,https://www.ikea.com/us/en/rooms/outdoor/,0.6238212844706773,false,furniture-fu001,https://www.ikea.com/us/en/rooms/outdoor/,4
ikea:0,What is the price of the NÄSINGE extendable table?,ikea,markcrawl,5,https://www.ikea.com/us/en/p/ekenaeset-bench-kelinge-gray-turquoise-70533542/,0.6182143940774697,false,furniture-fu001,https://www.ikea.com/us/en/p/ekenaeset-bench-kelinge-gray-turquoise-70533542/,5
ikea:1,What features does the STORKLINTA series offer?,ikea,markcrawl,1,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,0.650694364738409,false,furniture-fu001,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,1
ikea:1,What features does the STORKLINTA series offer?,ikea,markcrawl,2,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,0.6479819232463149,false,furniture-fu001,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,1
ikea:1,What features does the STORKLINTA series offer?,ikea,markcrawl,3,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,0.6233784731837357,false,furniture-fu001,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,1
ikea:1,What features does the STORKLINTA series offer?,ikea,markcrawl,4,https://www.ikea.com/us/en/cat/furniture-fu001/,0.6067417533761156,true,furniture-fu001,https://www.ikea.com/us/en/cat/furniture-fu001/,2
ikea:1,What features does the STORKLINTA series offer?,ikea,markcrawl,5,https://www.ikea.com/us/en/cat/furniture-fu001/,0.603667459996479,true,furniture-fu001,https://www.ikea.com/us/en/cat/furniture-fu001/,2
ikea:2,What is the height and diameter of the PÅDRAG vase?,ikea,markcrawl,1,https://www.ikea.com/us/en/p/pomp-vase-candle-holder-clear-glass-80326537/,0.7258522595064751,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/p/pomp-vase-candle-holder-clear-glass-80326537/,1
ikea:2,What is the height and diameter of the PÅDRAG vase?,ikea,markcrawl,2,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,0.66959265345851,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,2
ikea:2,What is the height and diameter of the PÅDRAG vase?,ikea,markcrawl,3,https://www.ikea.com/us/en/cat/vases-bowls-10769/,0.6664814699726409,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/cat/vases-bowls-10769/,3
ikea:2,What is the height and diameter of the PÅDRAG vase?,ikea,markcrawl,4,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,0.6646306957422454,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,2
ikea:2,What is the height and diameter of the PÅDRAG vase?,ikea,markcrawl,5,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,0.6630403863933838,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,2
ikea:3,Who is the designer of the PÅDRAG vase?,ikea,markcrawl,1,https://www.ikea.com/us/en/cat/vases-bowls-10769/,0.6270623148299894,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/cat/vases-bowls-10769/,1
ikea:3,Who is the designer of the PÅDRAG vase?,ikea,markcrawl,2,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,0.6005005029385507,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,2
ikea:3,Who is the designer of the PÅDRAG vase?,ikea,markcrawl,3,https://www.ikea.com/us/en/cat/vases-10776/,0.5948081464900185,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/cat/vases-10776/,3
ikea:3,Who is the designer of the PÅDRAG vase?,ikea,markcrawl,4,https://www.ikea.com/us/en/cat/vases-10776/,0.5929385764590653,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/cat/vases-10776/,3
ikea:3,Who is the designer of the PÅDRAG vase?,ikea,markcrawl,5,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,0.5922264894837648,false,padrag-vase-clear-glass-10470991,https://www.ikea.com/us/en/p/stockholm-2025-vase-black-10590494/,2
ikea:4,What are the different types of ottomans available at IKEA?,ikea,markcrawl,1,https://www.ikea.com/us/en/cat/ottomans-20926/,0.7818940162766146,true,ottomans-20926,https://www.ikea.com/us/en/cat/ottomans-20926/,1
ikea:4,What are the different types of ottomans available at IKEA?,ikea,markcrawl,2,https://www.ikea.com/us/en/cat/ottomans-20926/,0.7654564973826324,true,ottomans-20926,https://www.ikea.com/us/en/cat/ottomans-20926/,1
ikea:4,What are the different types of ottomans available at IKEA?,ikea,markcrawl,3,https://www.ikea.com/us/en/cat/ottomans-20926/,0.7512348090533634,true,ottomans-20926,https://www.ikea.com/us/en/cat/ottomans-20926/,1
ikea:4,What are the different types of ottomans available at IKEA?,ikea,markcrawl,4,https://www.ikea.com/us/en/cat/ottomans-20926/,0.7507072774223347,true,ottomans-20926,https://www.ikea.com/us/en/cat/ottomans-20926/,1
ikea:4,What are the different types of ottomans available at IKEA?,ikea,markcrawl,5,https://www.ikea.com/us/en/cat/ottomans-20926/,0.7468475736602156,true,ottomans-20926,https://www.ikea.com/us/en/cat/ottomans-20926/,1
